Book,Chapter,Verse,Text
Psalms,61,6,"Naj Ti [resnično] podaljšaš Kraljevo življenje, [pridodajaš dneve k dnevom] in Njegova leta naj bodo do zadnjega rodu [tega sveta in rodov sveta, ki prihaja]. "
Psalms,61,7,"Naj On za vedno sedi ustoličen pred Božjim [obličjem]; o uredi, da bi lahko ljubeča-skrbnost in zvestoba bdeli nad Njim! "
Psalms,61,8,"Tako bom pel hvalo Tvojemu imenu za vedno, dan za dnem odplačeval svoje zaobljube. "
Psalms,62,1, NA BOGA samega moja duša čaka v tišini; od Njega prihaja rešitev moje duše. 
Psalms,62,2,"Samo On je moja skala in rešitelj moje duše, moja obramba in moja trdnjava, ne bom močno omajan. "
Psalms,62,3,"Kako dolgo boste trdovratno vztrajali pri človeku, da bi ga lahko ubili, vsi vi, kakor nagnjen zid, kakor razmajana ograda? "
Psalms,62,4,"Posvetujejo se samo, da bi ga vrgli dol iz njegove višine, [da bi ga osramotili]; veselijo se v lažeh. Blagoslavljajo s svojimi usti, toda v notranjosti preklinjajo."
Psalms,62,5," Sela, [ustavi se in mirno razmisli o tem]! Moja duša, čakaj samo na Boga in se Mu tiho podredi; kajti moje upanje in pričakovanje sta od Njega. "
Psalms,62,6,"Samo On je moja skala in rešitelj moje duše; On je moja obramba in moja trdnjava, ne bom omajan. "
Psalms,62,7,Z Bogom počiva rešitev moje duše in moja slava; On je moja skala neupogljive moči in neprebojne trdote in moje zatočišče je v Bogu! 
Psalms,62,8,"Zaupajte v |Njega|, naslanjajte se |Nanj|, zanesite se |Nanj| in imejte zaupljivost v Njem ob vseh časih, vi ljudje; svoja srca izlivajte pred Njim. Bog je za nas zatočišče, (trdnjava in visoki stolp)."
Psalms,62,9," Sela, [ustavi se in mirno razmisli o tem]! Možje nizkega stanu, [na socialni lestvici], so praznina, (ničevost, dih), možje visokega stanu, [na enaki lestvici], pa so laž in zabloda. Na tehtnicah gredo navzgor; skupaj so lažji od diha. "
Psalms,62,10,"Ne zaupaj v |oderuštvo in zatiranje| in prepričano se ne zanesi na oderuštvo in zatiranje in ne upaj prazno v tatvino; če se dobrine povečujejo, nanje ne navezuj svojega srca. "
Psalms,62,11,"Bog je govoril enkrat, dvakrat sem slišal tole: da oblast pripada Bogu. "
Psalms,62,12,"Prav tako Tebi, o Gospod, pripada usmiljenje in ljubeča-skrbnost, kajti Ti vsakemu človeku vračaš glede na njegovo delo.  "
Psalms,63,1," O Bog, Ti si moj Bog, iskreno Te bom iskal; moj notranji jaz žeja po Tebi, moje meso hrepeni in medli po Tebi v suhi in iztrošeni deželi, kjer ni nobene vode. "
Psalms,63,2,"Tako sem pogledal Nate v svetišču, da bi videl Tvojo oblast in Tvojo slavo. "
Psalms,63,3,"Zato ker je Tvoja ljubeča-skrbnost boljša od življenja, bodo moje ustnice hvalile Tebe. "
Psalms,63,4,"Tako Te bom blagoslavljal, medtem ko živim; svoje roke bom povzdigoval v Tvojem imenu. "
Psalms,63,5,"Moje celotno bitje bo zadovoljno kakor z mozgom in maščobo; in moja usta Te bodo hvalila z radostnimi ustnicami, "
Psalms,63,6,ko se Te spominjam na svoji postelji in premišljujem o Tebi v nočnih stražah. 
Psalms,63,7,Kajti Ti si bil moja pomoč in v senci Tvojih peruti se bom radostil. 
Psalms,63,8,Moje celotno bitje Ti tesno sledi in se Te tesno oklepa; Tvoja desnica me drži pokonci. 
Psalms,63,9,"Toda tisti, ki iščejo in zahtevajo moje življenje, da bi ga zrušili in uničili, bodo [sami uničeni in] šli v nižje dele zemlje, [v podzemlje mrtvih]. "
Psalms,63,10,Izročeni bodo oblasti meča; plen bodo za lisice in šakale. 
Psalms,63,11,"Toda kralj se bo radostil v Bogu; vsak kdor prisega pri Njem, [to je, ki sebe obvezuje z Božjo oblastjo, priznava Njegovo nadvlado in sebe posveti Njegovi slavi in samemu služenju; vsak takšen] bo slavil, kajti usta tistih, ki govore laži, bodo ustavljena. "
Psalms,64,1," SLIŠI MOJ glas, o Bog, v moji pritožbi; varuj in ohrani moje življenje pred nasiljem sovražnika. "
Psalms,64,2,"Skrij me pred skrivnim posvetovanjem in zaroto brezbožneža, pred načrtovanjem hudobnežev, "
Psalms,64,3,"ki svoje jezike brusijo kakor meč, ki zastrupljene besede namerjajo kakor puščice, "
Psalms,64,4,ki iz zasede streljajo na nedolžnega človeka; nenadoma streljajo nanj brez samo-obtoževanja ali strahu. 
Psalms,64,5,"Spodbujajo se v hudobnem namenu, govorijo o skrivnem polaganju zank; govorijo: ""Kdo nas bo odkril?"" "
Psalms,64,6,"Premišljujejo dejanja nepravičnosti in pravijo: ""Mi smo dosegli dobro-izmišljeno stvar! Kajti notranje mišljenje vsakogar [je neraziskavno] in njegovo srce je globoko."" "
Psalms,64,7,Toda Bog bo nanje ustrelil nepričakovano puščico; in nenadoma bodo ranjeni. 
Psalms,64,8,"In prisiljeni bodo, da se spotaknejo, njihovi lastni jeziki se bodo obrnili proti njim; vsi, ki strmijo vanje, bodo zmajevali z glavami in bežali stran. "
Psalms,64,9,"In vsi ljudje se bodo [častitljivo] bali in bodo v strahospoštovanju; in razglašali bodo Božje delo, kajti modro bodo preudarili in priznali, da je to Njegovo delo. "
Psalms,64,10,[Brezkompromisno] pravični bodo zadovoljni v Gospodu in bodo zaupali in se zatekali Vanj; in vsi iskreni v srcu bodo slavili in ponudili hvalo. 
Psalms,65,1," TEBI pripada tišina, (vdan čudež čaščenja, ki izbruhne v hvalo) in hvala pripada in je primerna Tebi, o Bog, na Sionu; in Tebi bodo opravljene prisege. "
Psalms,65,2,"O Ti, ki uslišiš molitev, k Tebi bo prišlo vse meso. "
Psalms,65,3,"Krivičnosti in zelo raznovrstna krivda prevladujejo proti meni; [in vendar] glede naših prestopkov, Ti odpuščaš in jih odstranjaš, [delaš zanje odkupitev in jih pokrivaš pred Svojim pogledom]! "
Psalms,65,4,"Blagoslovljen, (vesel, srečen, zavidanja vreden) je človek, ki ga Ti izbereš in povzročiš, da pride blizu, da bi lahko prebival v Tvojih dvorih! Mi bomo zadovoljni z dobroto Tvoje hiše, Tvojega svetišča. "
Psalms,65,5,"Po strašnih in slavnih stvareh, [ki ustrahujejo zlobne, toda povzročijo, da bogaboječi pojejo hvalnice], nam Ti odgovarjaš v pravičnosti, (pravilnosti in pravici), o Bog rešitve naših duš, Ti, ki si zaupanje in upanje vseh koncev zemlje in tistih daleč stran na morjih; "
Psalms,65,6,"ki si s [Svojo] mogočnostjo osnoval gore, bil opasan z oblastjo, "
Psalms,65,7,"ki še vedno umirjaš besnenje morij, besnenje njihovih valov in hrušč ljudstev, "
Psalms,65,8,"tako da se tisti, ki bivajo v najoddaljenejših krajih zemlje, bojijo znakov [narave] Tvoje prisotnosti. Ti pripravljaš kraja, kjer imata rojstvo jutro in večer, da vzklikata od radosti. "
Psalms,65,9,"Ti obiskuješ zemljo in jo nasičuješ z vodo; Ti jo silno bogatiš; Božja reka je polna vode; ko si Ti tako pripravil zemljo, jih Ti oskrbiš z žitom. "
Psalms,65,10,"Ti obilno zalivaš poljske brazde, Ti naravnavaš njene robove; Ti zemljo mehčaš z nalivi, blagoslavljaš klike njenega rastja. "
Psalms,65,11,Ti leto venčaš s Svojim obiljem in dobroto in sledi [koles] Tvojih [bojnih voz] se cedijo od maščobe. 
Psalms,65,12,[Razkošni] pašniki v neobdelani deželi se cedijo [od vlage] in griči se opasujejo z radostjo. 
Psalms,65,13,"Travniki so oblečeni s čredami, prav tako so doline pokrite z žitom; vpijejo od radosti in skupaj pojejo. "
Psalms,66,1," NAREDI radosten hrup k Bogu, vsa zemlja; "
Psalms,66,2,prepevajte čast in slavo Njegovemu imenu; Njegovo hvalo naredite veličastno! 
Psalms,66,3,"Recite Bogu: ""Kako osupljiva in kako strašno veličastna so Tvoja dela! Zaradi veličine Tvoje oblasti se Ti bodo Tvoji sovražniki podredili [s hlinjeno in nejevoljno ubogljivostjo]. "
Psalms,66,4,"Vsa zemlja se Ti bo priklonila in Ti pela [hvalnice]; v pesmi bodo hvalili Tvoje ime."""
Psalms,66,5," Sela, [ustavi se in mirno razmisli o tem]! Pridite in glejte Božja dela; poglejte kako [On reši Svoje ljudstvo tako, da udari njihove sovražnike; On je] strašen v Svojih delih za človeške otroke. "
Psalms,66,6,"On je morje spremenil v suho zemljo, peš so prečkali skozi reko; tam smo se radostili v Njem. "
Psalms,66,7,"On vlada s Svojo mogočnostjo za vedno, Njegove oči ogledujejo in nadzorujejo nad narodi; naj se uporniki ne povzdigujejo."
Psalms,66,8," Sela, [ustavi se in mirno razmisli o tem]! Blagoslavljajte našega Boga, o ljudstva, dajte Mu hvaležno zahvalo in naj se sliši glas Njegove hvale, "
Psalms,66,9,"ki nas je postavil in ohranil med živečimi in ni dopustil, da bi naša stopala zdrsnila. "
Psalms,66,10,"Kajti Ti, o Bog, si nas potrdil; Ti si nas preizkusil, kakor se preizkuša srebro, očiščeno in prečiščeno. "
Psalms,66,11,"Ti si nas privedel v mrežo, (zaporniško utrdbo, ječo); Ti si na naša ledja položil težko breme. "
Psalms,66,12,"[Ko smo bili na tleh] si Ti povzročil, da so ljudje jahali čez naše glave; šli smo skozi ogenj in skozi vodo, toda Ti si nas privedel ven na prostran, vlažen kraj, [k obilju in osvežitvi in na prosto]. "
Psalms,66,13,"Prišel bom v Tvojo hišo z žgalnimi daritvami [celotne posvetitve]; plačal Ti bom svoje zaobljube, "
Psalms,66,14,"ki so jih izrekle moje ustnice in obljubila moja usta, ko sem bil v stiski. "
Psalms,66,15,"Daroval Ti bom žgalne daritve tolstih jagnjet z ovni, použitimi v prijetno-dišečem dimu; ponudil bom bikce in kozle."
Psalms,66,16," Sela, [ustavi se in mirno razmisli o tem]! Pridite in poslušajte vsi vi, ki se častitljivo in obožujoče bojite Boga in razglasil bom kaj je On storil zame! "
Psalms,66,17,Glasno sem klical k Njemu; On je bil povzdigovan in visoka hvala je bila pod mojim jezikom. 
Psalms,66,18,"Če v svojem srcu čislam krivičnost, me Gospod ne bo uslišal;  "
Psalms,66,19,toda zagotovo me je Bog slišal; On je bil pozoren na glas moje molitve. 
Psalms,66,20,"Blagoslovljen bodi Bog, ki ni zavrnil moje molitve, niti ni od mene odstranil Svojega usmiljenja in ljubeče-skrbnosti, [kakor je vedno] z menoj. "
Psalms,67,1," BOG NAM bodi usmiljen ter milostljiv in blagoslovi nas in povzroči, da bo Njegov obraz sijal nad nami in med nami –"
Psalms,67,2," Sela, [ustavi se in mirno razmisli o tem]! - da bi bila Tvoja pot lahko spoznana na zemlji, Tvoja rešilna oblast, (Tvoje osvobojenje in Tvoja rešitev duš), med vsemi narodi. "
Psalms,67,3,"Naj Te hvalijo ljudstva, [se obrnejo stran od svojih malikov] in se Ti zahvaljujejo, o Bog; naj Te vsa ljudstva hvalijo in se zahvaljujejo. "
Psalms,67,4,"O naj bodo narodi veseli in naj pojejo od radosti, kajti Ti boš sodil ljudstva pravično in vodil, usmerjal ali gnal narode na zemlji."
Psalms,67,5," Sela, [ustavi se in mirno razmisli o tem]! Naj Te hvalijo ljudstva, [se obrnejo stran od svojih malikov] in se zahvaljujejo Tebi, o Bog; naj Te vsa ljudstva hvalijo in se zahvaljujejo! "
Psalms,67,6,"Zemlja je dala svojo žetev, [v dokaz Božjega odobravanja]; Bog, celo naš lasten Bog, nas bo blagoslovil. "
Psalms,67,7,Bog nas bo blagoslovil in vsi konci zemlje se Ga bodo častitljivo bali. 
Psalms,68,1," BOG JE [že] pričel vstajati in Njegovi sovražniki se razkropijo; naj tudi tisti, ki Ga sovražijo, bežijo pred Njim! "
Psalms,68,2,"Kakor je dim odgnan stran, tako jih odženi stran; kakor se vosek stopi pred ognjem, tako naj zlobni izginejo pred prisotnostjo Boga. "
Psalms,68,3,"Toda [brezkompromisno] pravični naj bodo zadovoljni; naj bodo razigrani in v slavi pred Bogom, da, naj se [navdušeno] radostijo. "
Psalms,68,4,"Pojte Bogu, pojte hvalnice Njegovemu imenu, odprite široko pot za Njega, ki jaha skozi puščave – Njegovo ime je Gospod – bodite razigrani in v slavi pred Njim! "
Psalms,68,5,Oče tistih brez očeta in sodnik ter varuh vdov je Bog v Svojem svetem prebivališču. 
Psalms,68,6,Bog postavlja osamele v družine in zapuščenim daje dom v katerem prebivajo; On ujetnike vodi ven v blaginjo; toda uporniki prebivajo v izsušeni deželi. 
Psalms,68,7,"O Bog, ko si Ti šel naprej pred Svojim ljudstvom, ko si Ti korakal skozi divjino –"
Psalms,68,8," Sela, [ustavi se in mirno razmisli o tem]! - se je zemlja tresla, tudi podaljšek nebes je navzdol izlival [dež] ob prisotnosti Boga; tamkaj se je Sinaj tresel ob prisotnosti Boga, Izraelovega Boga. "
Psalms,68,9,"Ti, o Bog, si poslal obilen dež; Ti si obnovil in potrdil Svojo dediščino, ko je pešala in bila izmučena. "
Psalms,68,10,"Tvoja čreda je našla prebivališče v njej; Ti, o Bog, si v Svoji dobroti poskrbel za ubogega in pomoči potrebnega. "
Psalms,68,11,"Gospod daje besedo [moči]; žene, ki nosijo in objavljajo [novice], so sijajne bojevnice. "
Psalms,68,12,"Kralji sovražnikovih vojskà bežijo, oni bežijo! Tista, ki se zadržuje doma, deli plen, [ki je ostal zadaj]. "
Psalms,68,13,"Čeprav bi [zabušantje] lahko ležali med ovčjimi ogradami, [v malomarni sproščenosti, so vendar za Izraela] krila golobice prekrita s srebrom, njena peresa, nenavadno ozelenela z zlatom, [so vojni plen odvzet sovražniku]. "
Psalms,68,14,"Ko je Vsemogočni razpršil kralje v [deželi], je bilo kakor kadar sneži na Calmónu, [gozdnatem hribu blizu Sihema]. "
Psalms,68,15,"Ali je gora Bašán visoka gora izmed vrhov, gora Bašán, [vzhodno od Jordana], Božja gora? "
Psalms,68,16,"Zakaj gledate z zamero in zavistjo, ve gore z veliko vrhovi, goro [mesta imenovanega Sion], katero si je Bog zaželel za Svoje prebivališče? Da, Gospod bo za vedno prebival v njej. "
Psalms,68,17,"Bojnih Božjih vozov je dvajset tisoč, celo tisoči nad tisočerimi. Gospod je med njimi, kakor je bil On na Sinaju, [tako tudi] v svetem mestu, (svetišču v Jeruzalemu). "
Psalms,68,18," Ti si se povzpel na višavo. Ti si odpeljal proč v ujetništvo niz poraženih sovražnikov; Ti si sprejel darove ljudi, da, tudi od upornih, da bi Gospod Bog lahko tam z njimi prebival.  "
Psalms,68,19,"Blagoslovljen bodi Gospod, ki prenaša naša bremena in nas nosi dan za dnem, celo Bog, ki je rešitev naše duše!"
Psalms,68,20," Sela, [ustavi se in mirno razmisli o tem]! Bog nam je Bog osvobojenj in rešitve duš; in Bogu, Gospodu, pripada pobeg pred smrtjo, [nas osvobojuje]. "
Psalms,68,21,"Toda Bog bo raztreščil glave Svojih sovražnikov, lasato téme tega, ki mirno nadaljuje v svojih prestopkih in krivih poteh. "
Psalms,68,22,"Gospod je rekel: ""Jaz bom privedel [tvoje sovražnike] nazaj iz Bašána; Jaz jih bom privedel nazaj iz globin [Rdečega] morja, "
Psalms,68,23,"da bi jih ti lahko zdrobil, namakajoč svoje stopalo v krvi, da bi jeziki tvojih psov lahko imeli svoj delež od sovražnika."" "
Psalms,68,24,"Oni vidijo Tvoja ravnanja, o Bog, celó [svečane sprevode] mojega Boga, mojega Kralja, v svetišče, [v svetosti]. "
Psalms,68,25,"Pevci gredo spredaj, igralci na glasbila zadaj; med njimi device igrajo na tamburine. "
Psalms,68,26,"Blagoslavljaj, zahvaljuj se in hvaležno hvali Boga v celotnih zborih, celo Gospoda, o vi, ki ste od [Jakoba], Izraelovega izvira. "
Psalms,68,27,"Tukaj je majhen Benjamin na čelu [sprevoda], Judovi princi in njihovo spremstvo, Zábulonovi princi in Neftálijevi princi. "
Psalms,68,28,"Vaš Bog je ukazal vašo moč, [vašo mogočnost v Njegovem služenju in neprebojno odpornost na skušnjavo]; o Bog, pokaži Svojo moč in ojačaj to, kar si Ti izdelal za nas! "
Psalms,68,29,"[Iz spoštovanja] do Tvojega svetišča v Jeruzalemu, Ti bodo kralji prinašali darila. "
Psalms,68,30,"Ukori divje zveri, ki prebivajo med trstjem [v Egiptu], čredo bikov (vodij), s teleti ljudstev; pod nogami poteptaj tiste, ki hrepene po davčnem denarju; razženi ljudi, ki se veselijo v vojni. "
Psalms,68,31,Princi bodo prišli ven iz Egipta; Etiopija bo hitela iztegovati svoje roke [z daritvami pokornosti] Bogu. 
Psalms,68,32,"Pojte Bogu, o kraljestva zemlje, pojte hvalnice Gospodu!"
Psalms,68,33," Sela, [ustavi se in mirno razmisli o tem]! [Pojte hvalnice] Njemu, ki jaha na podaljšku nebes, starodavnemu podaljšku nebes; glejte, On pošlje naprej Svoj glas, Svoj mogočen glas. "
Psalms,68,34,Oblast in moč pripisuj Bogu; Njegovo veličastvo je nad Izraelom in Njegova moč in mogočnost sta v ozračju. 
Psalms,68,35,"O Bog, strahospoštovanje-navdihujoč, nadvse prepričljiv in strašen si Ti iz Svojih svetih krajev; sam Izraelov Bog daje moč in polnost sile Svojemu narodu. Blagoslovljen bodi Bog! "
Psalms,69,1," REŠI ME, o Bog, kajti vode so prišle do mojega vratu, [pretijo mojemu življenju]. "
Psalms,69,2,"Tonem v globokem blatu, tam kjer ni trdnih tal; prispel sem v globoke vode, kjer me preplavljajo valovi. "
Psalms,69,3,"Izčrpan sem od svojega klicanja; moje grlo je izsušeno; moje oči pešajo s čakanjem, [upajoč] na svojega Boga. "
Psalms,69,4,"Tistih, ki me sovražijo brez razloga, je več kakor las na moji glavi; tisti, ki bi me odrezali in uničili, ki so po krivem moji sovražniki, so številni in močni. Jaz sem [prisiljen] povrniti, česar nisem ukradel.  "
Psalms,69,5,"O Bog, Ti poznaš mojo neumnost in nepremišljenost; moji grehi in moja krivda niso skriti pred Teboj. "
Psalms,69,6,"Naj ne bodo tisti, ki Te čakajo in upajo in iščejo, o Gospod nad bojevniki, zaradi mene osramočeni; naj ne bodo tisti, ki Te iščejo in sprašujejo po |Tebi| in |Te| zahtevajo, [kakor svojo življenjsko potrebo] zaradi mene privedeni v zmedenost in sramoto, o Izraelov Bog. "
Psalms,69,7,Kajti zaradi Tebe sem prenašal zasmehovanje in očitke; zmeda in sramota sta pokrili moj obraz. 
Psalms,69,8,Postal sem tujec svojim bratom in tujec otrokom svoje matere.  
Psalms,69,9,"Kajti gorečnost za Tvojo hišo me je použila in očitki in žalitve teh, ki očitajo in Te žalijo, so padli name.  "
Psalms,69,10,"Ko sem jokal in samega sebe ponižal s postom, sem bil v posmeh in ponižanje; "
Psalms,69,11,"ko sem si naredil raševino za svoje oblačilo, sem jim postal pregovor (predmet prezira). "
Psalms,69,12,"Tisti, ki sedijo v durih [mesta], se pogovarjajo o meni in jaz sem pesem pijancem. "
Psalms,69,13,"Toda kar se mene tiče, moja molitev je k Tebi, o Gospod. Ob sprejemljivem in primernem času, o Bog, v množini Tvojega usmiljenja in obilju Tvoje ljubeče-skrbnosti me usliši in mi odgovori v resnici in zvestobi Tvoje rešitve duše. "
Psalms,69,14,"Reši me iz blata in ne dopusti da potonem; naj bom osvobojen pred temi, ki me sovražijo in |osvobojen| ven iz globokih voda. "
Psalms,69,15,"Naj me poplavne vode ne preplavijo in premagajo, niti ne dopusti, da me požre brezno, niti naj [izkopana] jama, [mogoče z vodo na dnu], ne zapre svojih ust nad menoj. "
Psalms,69,16,"Sliši in odgovori mi, o Gospod, kajti Tvoja ljubeča-skrbnost je prijetna in tolažilna; po Svojem obilnem nežnem usmiljenju in neomajni ljubezni se obrni k meni. "
Psalms,69,17,"Ne skrivaj Svojega obraza pred Svojim služabnikom, kajti v stiski sem; o hitro mi odgovori! "
Psalms,69,18,"Približaj se mi in me odkupi; plačaj odkupnino in me osvobodi zaradi mojih sovražnikov, [da se ne bi oni veselili v moji podaljšani stiski]! "
Psalms,69,19,"Ti poznaš mojo grajo in mojo sramoto in mojo nečast; moji nasprotniki so vsi pred Teboj, [popolnoma so Ti poznani]. "
Psalms,69,20,"Očitki in graja so zlomili moje srce; poln sem potrtosti in bolan od žalosti. Iskal sem usmiljenja, toda ni ga bilo in tolažnikov, toda nisem našel nobenega. "
